0.0,-0.2398596
0.015630006790161133,-0.2634531
0.03125,-0.134387
0.04688000679016113,0.06762654
0.0625,0.2272763
0.07813000679016113,0.2448488
0.09375,0.08255255
0.10938000679016113,-0.2249778
0.12501001358032227,-0.5973911
0.14063000679016113,-0.9362868
0.15626001358032227,-1.178501
0.17188000679016113,-1.31166
0.18751001358032227,-1.357285
0.20313000679016113,-1.368926
0.21876001358032227,-1.366944
0.2343900203704834,-1.349462
0.25001001358032227,-1.287005
0.2656400203704834,-1.148952
0.28126001358032227,-0.9260244
0.2968900203704834,-0.6330599
0.31251001358032227,-0.2929781
0.3281400203704834,0.08798271
0.34377002716064453,0.4852647
0.3593900203704834,0.884733
0.37502002716064453,1.245344
0.3906400203704834,1.509741
0.40627002716064453,1.626671
0.4218900203704834,1.572087
0.43752002716064453,1.361576
0.45315003395080566,1.046916
0.46877002716064453,0.7031689
0.48440003395080566,0.3965988
0.5000200271606445,0.1961061
0.5156500339508057,0.137002
0.5312700271606445,0.2123557
0.5469000339508057,0.3883066
0.5625300407409668,0.6044816
0.5781500339508057,0.7927858
0.5937800407409668,0.9026324
0.6094000339508057,0.9139197
0.6250300407409668,0.823281
0.6406500339508057,0.6461349
0.6562800407409668,0.4025306
0.6719100475311279,0.1131221
0.6875300407409668,-0.1860455
0.7031600475311279,-0.4548946
0.7187800407409668,-0.6388003
0.7344100475311279,-0.7095165
0.7500300407409668,-0.6802923
0.7656600475311279,-0.6078585
0.7812900543212891,-0.55674
0.7969100475311279,-0.579411
0.8125400543212891,-0.6850808
0.8281600475311279,-0.8170245
0.8437900543212891,-0.912201
0.8594198226928711,-0.9050837
0.8750400543212891,-0.7738147
0.8906698226928711,-0.542114
0.9062900543212891,-0.2829732
0.9219198226928711,-0.07104057
0.9375400543212891,0.04711384
0.9531698226928711,0.07202435
0.9687998294830322,0.06247371
0.9844198226928711,0.08166492
1.0000498294830322,0.1740076
1.015669822692871,0.3249353
1.0312998294830322,0.4610749
1.046919822692871,0.4812397
1.0625498294830322,0.3187273
1.0781798362731934,-0.0249685
1.0937998294830322,-0.4671354
1.1094298362731934,-0.8612607
1.1250498294830322,-1.065637
1.1406798362731934,-1.014514
1.1562998294830322,-0.7423884
1.1719298362731934,-0.3634645
1.1875598430633545,-0.01766557
1.2031798362731934,0.2059695
1.2188098430633545,0.2893773
1.2344298362731934,0.2903205
1.2500598430633545,0.298843
1.2656798362731934,0.3741937
1.2813098430633545,0.5205082
1.2969398498535156,0.6725091
1.3125598430633545,0.7458868
1.3281898498535156,0.6749812
1.3438098430633545,0.466495
1.3594398498535156,0.1938207
1.3750598430633545,-0.04293752
1.3906898498535156,-0.1643355
1.4063198566436768,-0.1605089
1.4219398498535156,-0.0847677
1.4375698566436768,-0.004747868
1.4531898498535156,0.05515063
1.4688198566436768,0.1092634
1.4844398498535156,0.2002025
1.5000698566436768,0.3364111
1.515699863433838,0.4614801
1.5313198566436768,0.4814042
1.546949863433838,0.3417991
1.5625698566436768,0.08494568
1.578199863433838,-0.1574197
1.5938198566436768,-0.2314184
1.609449863433838,-0.07396948
1.625079870223999,0.2504535
1.640699863433838,0.5844646
1.656329870223999,0.7746687
1.671949863433838,0.7638748
1.687579870223999,0.5904421
1.703199863433838,0.3636819
1.718829870223999,0.1634239
1.7344598770141602,0.008716881
1.750079870223999,-0.1327468
1.7657098770141602,-0.2999282
1.781329870223999,-0.4881125
1.7969598770141602,-0.6564264
1.812579870223999,-0.7589505
1.8282098770141602,-0.7844763
1.8438398838043213,-0.7566716
1.8594598770141602,-0.7208167
1.8750898838043213,-0.716651
1.8907098770141602,-0.7515972
1.9063398838043213,-0.8151409
1.9219598770141602,-0.8950657
1.9375898838043213,-0.9641707
1.9532198905944824,-0.9777786
1.9688398838043213,-0.8820349
1.9844698905944824,-0.6148334
2.0000898838043213,-0.1682043
2.0157198905944824,0.3943412
2.0313398838043213,0.9308825
2.0469698905944824,1.287243
2.0625998973846436,1.360778
2.0782198905944824,1.147627
2.0938498973846436,0.7513071
2.1094698905944824,0.3208917
2.1250998973846436,-0.01218641
2.1407198905944824,-0.1978129
2.1563498973846436,-0.2716945
2.1719799041748047,-0.306393
2.1875998973846436,-0.3608322
2.2032299041748047,-0.4422448
2.2188498973846436,-0.5111598
2.2344799041748047,-0.5044346
2.2500998973846436,-0.3788472
2.2657299041748047,-0.1370158
2.281359910964966,0.1905192
2.2969799041748047,0.5457617
2.312609910964966,0.8742678
2.3282299041748047,1.122659
2.343859910964966,1.260664
2.3594799041748047,1.292023
2.375109910964966,1.237833
2.390739917755127,1.140456
2.406359910964966,1.029881
2.421989917755127,0.8939226
2.437609910964966,0.7159496
2.453239917755127,0.4724762
2.468859910964966,0.1740485
2.484489917755127,-0.1304576
2.500119924545288,-0.3807828
2.515739917755127,-0.5469856
2.531369924545288,-0.6324896
2.546989917755127,-0.6778297
2.562619924545288,-0.7102973
2.578239917755127,-0.7197873
2.593869924545288,-0.6742808
2.609499931335449,-0.5602804
2.625119924545288,-0.4195024
2.640749931335449,-0.3368474
2.656369924545288,-0.3926607
2.671999931335449,-0.5813557
2.687619924545288,-0.7932039
2.703249931335449,-0.891672
2.7188799381256104,-0.7936358
2.734499931335449,-0.5485848
2.7501299381256104,-0.3004818
2.765749931335449,-0.2043223
2.7813799381256104,-0.3079077
2.796999931335449,-0.5300466
2.8126299381256104,-0.6907969
2.8282599449157715,-0.6313492
2.8438799381256104,-0.3120561
2.8595099449157715,0.1691947
2.8751299381256104,0.6238441
2.8907599449157715,0.8816152
2.9063799381256104,0.878441
2.9220099449157715,0.6487514
2.9376399517059326,0.3016491
2.9532599449157715,-0.04692829
2.9688899517059326,-0.3205804
2.9845099449157715,-0.4784422
3.0001399517059326,-0.4936478
3.0157699584960938,-0.3555436
3.0313899517059326,-0.08588284
3.0470199584960938,0.255188
3.0626399517059326,0.5614299
3.0782699584960938,0.7187949
