-0.2718801498413086,26.77
-0.021870136260986328,26.77
0.22813987731933594,26.77
0.4781498908996582,26.77
0.7281599044799805,26.77
0.9781699180603027,26.77
1.2281899452209473,26.77
1.4781999588012695,26.77
1.7282099723815918,26.79
1.978219985961914,26.79
2.2282299995422363,26.79
2.4782400131225586,26.79
2.728260040283203,26.79
2.9782700538635254,26.79
3.2282798290252686,26.79
3.478289842605591,26.79
3.728299856185913,26.79
3.9783098697662354,26.79
4.22832989692688,26.79
4.478339910507202,26.79
4.728349924087524,26.81
4.978359937667847,26.81
5.228369951248169,26.81
5.478379964828491,26.81
5.7283899784088135,26.77
5.978410005569458,26.77
6.22842001914978,26.77
6.4784300327301025,26.77
6.728440046310425,26.81
6.978449821472168,26.81
7.22845983505249,26.81
7.478479862213135,26.81
7.728489875793457,26.79
7.978499889373779,26.79
8.228509902954102,26.79
8.478519916534424,26.79
8.728529930114746,26.77
8.97854995727539,26.77
9.228559970855713,26.77
9.478569984436035,26.77
