-1.5414400100708008,0.006405532
-1.2914400100708008,0.007686631
-1.0414400100708008,0.005124432
-0.7914400100708008,0.007686631
-0.5414400100708008,0.002562233
-0.2914400100708008,0.003843332
-0.04144001007080078,0.005124432
0.20855998992919922,0.003843332
0.4585599899291992,0.006405532
0.7085599899291992,0.006405532
0.9585599899291992,0.007686631
1.2085599899291992,0.006405532
1.4585599899291992,0.003843332
1.7085599899291992,0.002562233
1.9585599899291992,0.005124432
2.208559989929199,0.007686631
2.458559989929199,0.006405532
2.708559989929199,0.007686631
2.958559989929199,0.007686631
3.208559989929199,0.003843332
3.458559989929199,0.003843332
3.708559989929199,0.003843332
3.958559989929199,0.005124432
4.208559989929199,0.006405532
4.458559989929199,0.002562233
4.708559989929199,0.003843332
4.958559989929199,0.007686631
5.208559989929199,0.003843332
5.458559989929199,0.003843332
5.708559989929199,0.003843332
5.958559989929199,0.006405532
6.208559989929199,0.006405532
6.458559989929199,0.006405532
6.708559989929199,0.007686631
6.958559989929199,0.003843332
7.208559989929199,0.002562233
7.458559989929199,0.003843332
7.708559989929199,0.005124432
7.958559989929199,0.005124432
8.2085599899292,0.006405532
8.4585599899292,0.007686631
8.7085599899292,0.006405532
